hs6,base_exports,base_imports,v25_exports,v25_imports,import_change25,export_change25,us_tariff_2019,us_tariff_2020,trump1_hit
850220,5955931,421065620,3798687,187069250,-0.5557242360466286,-0.36220097244242755,25,25,TRUE
850231,1489301.3333333335,106004740,2156898,1079818,-0.9898134932456794,0.4482616457291829,25,25,TRUE
850239,15878112,8316543,9235836,7734283,-0.0700122635090085,-0.41832908093859017,25,25,TRUE
850240,30147.666666666668,4856178.333333333,100606,2872186,-0.408550139049671,NA,25,25,TRUE
850300,42223242.333333336,487706888.6666667,50220886,445622778,-0.08628976060133106,0.18941329999077042,25.00000023841858,25.00000023841858,TRUE
850410,734312,59098137,608461,35734116,-0.3953427668963575,NA,15,7.5,TRUE
850421,5038148.666666667,24700274.666666668,10222105,21311178,-0.1372088655856243,1.0289407233318375,25,25,TRUE
850422,2258882.5,50644837,3186600,165400037,2.2658815152273073,0.4106975462424451,25,25,TRUE
850423,0,46370246.666666664,0,90466259,0.9509548795441676,NA,25,25,TRUE
850431,18354250.666666668,175931491,8807276,131349765,-0.25340390027161197,-0.5201506092539654,25,25,TRUE
850432,4898074,25018067.333333332,4332199,18616895,-0.255861983583544,-0.11553010428180546,25,25,TRUE
850433,10227233.333333334,13097130.666666666,4824194,11211487,-0.1439737996556599,-0.5282992141895658,25,25,TRUE
850434,3371370.3333333335,15056983,2335149,26549818,0.7632893654724854,-0.3073590946352082,25,25,TRUE
850440,272480355,3350398704.3333335,370553125,2389962887,-0.28666314134229054,0.35992602108874966,25,25,TRUE
850450,14823813,350415820.6666667,10541493,383994806,0.09582611101704608,-0.2888811400953317,25,25,TRUE
850490,36943082,403185061.3333333,28232423,351235767,-0.12884726969183075,-0.23578593144989907,25,25,TRUE
850511,3762731.6666666665,443039815,4782486,296548288,-0.3306509303232713,0.271014365006983,0,0,FALSE
850519,1427908.6666666667,62925942.666666664,959054,54120122,-0.13993943187014524,-0.32835059945477374,24.99999952316284,24.99999952316284,TRUE
850520,3664195.6666666665,20185219,4534998,14457358,-0.28376511545403593,0.23765170109638437,25,25,TRUE
850590,50555287.666666664,91780267.66666667,60338603,85585536,-0.06749524515623648,0.1935171529007817,25,25,TRUE
850610,1021335,301039614.6666667,1027368,269472690,-0.10485970327068057,0.0059069746948846365,25,25,TRUE
850650,11739368,65748585,11139257,62155055,-0.0546556249081254,-0.05111953215880105,25,25,TRUE
850680,836672.3333333334,11196218.666666666,507225,6390495,-0.42922738557922646,NA,25,25,TRUE
850690,336361,4731711.333333333,132611,5003154,0.05736670044819591,NA,25,25,TRUE
850710,1389214,118070715.33333333,615395,45462200,-0.6149578676503091,-0.5570192929239124,25,25,TRUE
850720,14963177,147390149,3056268,88883944,-0.3969478652199476,-0.795747387068936,35,35,TRUE
850730,8236171,16224666.666666666,6776849,5143983,-0.6829529317500103,-0.17718451935978502,20,16.25,TRUE
850750,201619,38358441,61023,25072069,-0.34637413965807423,NA,25,25,TRUE
850760,49461223.666666664,12990151015.333334,38805870,11905965916,-0.08346208585670652,-0.2154284281051383,15,7.5,TRUE
850780,1851004.5,26024602.666666668,503973,33323042,0.28044383335317774,-0.7277299974149172,25,25,TRUE
850790,9365446.333333334,1631744596.3333333,8092584,871851881,-0.46569341613931237,-0.13591048285685908,20,16.25,TRUE
850811,4845827.333333333,1112978296,1600726,359419764,-0.6770648939950218,-0.6696692040616112,25,25,TRUE
850819,173389.66666666666,115172504.33333333,78872,49950014,-0.566302614594242,NA,25,25,TRUE
850860,380093.6666666667,4828576.666666667,24244,4204423,-0.12926245346282175,NA,25,25,TRUE
850870,1503892,63311652.666666664,384699,38077845,-0.398564981386944,-0.7441977216449054,25,25,TRUE
850940,2702858.6666666665,1005460206.3333334,1493108,704013455,-0.29980972835577024,-0.4475819182061067,0,0,FALSE
850980,8623917.333333334,1569484747.3333333,7277157,1105668019,-0.29552165391947327,-0.15616572855212904,8.333333253860474,8.333333253860474,TRUE
850990,849095,102597991,249137,99250822,-0.03262411834165447,NA,25,25,TRUE
851010,146003.33333333334,113378969,28727,98869131,-0.127976450376789,NA,15,7.5,TRUE
851020,513071.6666666667,160853809.66666666,739791,121818313,-0.24267685513671666,NA,25,25,TRUE
851030,109233.5,39988566.666666664,229298,29082832,-0.2727213195104934,NA,0,0,FALSE
851090,1356380,34326320.666666664,795812,24534089,-0.2852688979327641,-0.41328241348294725,25,25,TRUE
851110,16072140.333333334,18146876.333333332,24376820,24404745,0.3448455013258573,0.5167127398360819,25,25,TRUE
851120,1239686.3333333333,7655589,2142093,4842687,-0.36743116695527933,0.727931447175213,25,25,TRUE
851130,3414391.6666666665,162312981.66666666,3520341,160947347,-0.008413588689234891,0.031030222562828468,25,25,TRUE
851140,5528649.666666667,208918342.33333334,8003977,187572846,-0.10217148046903504,0.4477272901297356,25,25,TRUE
851150,3926897.6666666665,152766696.66666666,5482646,128763700,-0.1571219198320471,0.3961774574721539,25,25,TRUE
851180,9100442,16281154.666666666,16381707,11923278,-0.2676638577476814,0.8001001489817747,24.999999284744263,24.999999284744263,TRUE
851190,26019867,39212923,12214055,33428552,-0.14751185470157377,-0.5305873392819418,24.999999284744263,24.999999284744263,TRUE
851210,132608,16760766.666666666,148680,12281562,-0.26724342363018394,NA,15,7.5,TRUE
851220,110101371,425587219.6666667,25818502,311946777,-0.26702033664374003,-0.7655024477397289,25,25,TRUE
851230,401979.3333333333,17247109.333333332,236033,11354882,-0.34163564568733135,NA,25,25,TRUE
851240,9278538,7007838.333333333,2849649,7614080,0.08650908280561082,-0.6928773692579585,25,25,TRUE
851290,18037811.333333332,136311519,6971442,111177862,-0.1843839551080052,-0.6135095399785568,25,25,TRUE
851310,2794500.6666666665,928724233.3333334,1022310,652127901,-0.29782396367604924,-0.6341707797051876,0,0,FALSE
851390,230439.3333333333,5801907,58313,4110031,-0.2916068802895324,NA,25,25,TRUE
851411,4039450.6666666665,2115127.3333333335,97194,1497844,-0.2918421617484968,-0.9759388075210227,NA,NA,FALSE
851419,10044098,7394315,4507626,73787909,8.979005357494238,-0.5512164457176743,NA,NA,FALSE
851420,2774461.6666666665,8076650.333333333,1630695,7856259,-0.02728746748187807,-0.41224814183171865,24.999999284744263,24.999999284744263,TRUE
851431,612914.3333333334,1381859.6666666667,375180,713184,-0.4838954944532477,NA,NA,NA,FALSE
851439,997292.3333333334,7771514.333333333,970915,6733489,-0.13356796228002407,NA,NA,NA,FALSE
851440,40810191,1928818.3333333333,12019849,1182684,-0.3868349447113993,-0.7054694255167784,25,25,TRUE
851490,27120757,29849296.666666668,17065296,20266058,-0.32105408625485204,-0.3707662363554233,25,25,TRUE
851511,94010,6151930,683948,4146610,-0.32596599766252216,NA,25,25,TRUE
851519,3052000.6666666665,5204387,1469502,2878287,-0.44694985211514826,-0.5185119007182393,25,25,TRUE
851521,3406488.666666667,8205109,7349769,13663224,0.6652093226305708,1.1575791729235165,25,25,TRUE
851529,1053239.6666666667,2315083.6666666665,366431,1712855,-0.2601325711626548,-0.6520915309241107,25,25,TRUE
851531,2293654.3333333335,5355654,881038,4281861,-0.20049708214907086,-0.6158802190914267,25,25,TRUE
851539,2341180,72761459,2454206,47757370,-0.34364468969760487,0.048277364405983306,25,25,TRUE
851580,13415616.333333334,21960042.333333332,5905848,32944270,0.5001915524540504,-0.5597781083433389,25,25,TRUE
851590,26602163,59917178.333333336,18947238,56832791,-0.05147751311275315,-0.28775573625347683,25,25,TRUE
851610,27239405,172674083,21181446,147705829,-0.14459757692762729,-0.22239689156205872,15,7.5,TRUE
851621,23231,43076574.666666664,4920,20848025,-0.5160240766280674,NA,25,25,TRUE
851629,2370398.3333333335,517812393.3333333,4586269,197433848,-0.6187154835575649,0.9348094096702452,25,25,TRUE
851631,546684,287718419,243694,198600014,-0.3097417444101832,NA,0,0,FALSE
851632,649235.6666666666,345465046.3333333,521459,215420649,-0.3764328655346964,NA,0,0,FALSE
851633,11161,5801103.333333333,0,3530051,-0.3914862747373919,NA,15,7.5,TRUE
851640,462953.6666666666,165505001.66666666,3169,117917266,-0.2875304987006384,NA,0,0,FALSE
851650,232909,1439978655.3333333,67478,1233482184,-0.14340245292422923,NA,0,0,FALSE
851660,2044685.6666666667,1026667354,2469509,501751338,-0.5112814914732352,0.20776950719564552,12.5,12.5,TRUE
851671,886391.3333333334,588438652.6666666,34250,378169076,-0.35733474630494444,NA,15,7.5,TRUE
851672,127480,150399878.33333334,0,101962273,-0.3220588066300187,NA,0,0,FALSE
851679,2505398.6666666665,1973550175,6596570,1697253732,-0.13999970535332348,1.6329422489780736,0,0,FALSE
851680,47794542.666666664,55128783.333333336,39436497,46853936,-0.15010030755258827,-0.17487447730085331,25,25,TRUE
851690,1073595,158646432.33333334,866680,146448410,-0.0768880973491038,-0.19273096465613196,25,25,TRUE
851711,1799578,30301185.333333332,149629,4786471,-0.8420368395709404,-0.9168532844922532,15,7.5,TRUE
851713,269606727.3333333,46017666562.333336,235421942,23682589324,-0.48535875255820077,-0.12679500126518845,NA,NA,FALSE
851714,4617879.666666667,541187730,3213845,90019122,-0.8336637787408816,-0.304043147074931,NA,NA,FALSE
851718,4700580.666666667,625031471,2201487,270386992,-0.5674025956366604,-0.5316563726665826,0,0,FALSE
851761,4205862.333333333,36811122.666666664,1186950,10127428,-0.7248813058024274,-0.7177867685794439,15,7.5,TRUE
851762,440642969.6666667,8482773862,612424859,5581565784,-0.342011719892292,0.38984370830489185,30,27.5,TRUE
851769,19625085.333333332,99595417,26880139,40898874,-0.589349839260174,0.36968265581724186,25,25,TRUE
851771,8784291,269177174.3333333,6837988,221682239,-0.17644488412126044,-0.22156631650750186,NA,NA,FALSE
851779,97029454.66666667,927018308,96679826,604202165,-0.3482306015039349,-0.0036033250714206317,NA,NA,FALSE
851810,9215113.333333334,201140880.33333334,8991928,161707332,-0.19604939715876524,-0.02421948870948962,20,16.25,TRUE
851821,12529542,426896210,5291305,294351104,-0.31048555338544703,-0.5776936619071951,15,7.5,TRUE
851822,18625752.666666668,962992961.6666666,21819550,496495072,-0.48442502514171193,0.17147212198565642,15,7.5,TRUE
851829,12618292.333333334,409044054.3333333,12155474,348648968,-0.14764934410736325,-0.036678365115279644,7.5,3.75,TRUE
851830,11532058.333333334,3404954715.6666665,10362722,1340060172,-0.6064381808562098,-0.10139875289681595,7.5,3.75,TRUE
851840,19190443.666666668,195744772.33333334,19525103,98234993,-0.498147552912852,0.01743885337651819,25,25,TRUE
851850,2635281.3333333335,23807086.333333332,4310610,13044575,-0.45207175639398905,0.6357304798829827,25,25,TRUE
851890,9303074.666666666,95791063.66666667,7773098,83943584,-0.12368042710010486,-0.16445924831159758,25,25,TRUE
851930,599981.3333333334,81538935,155265,56089596,-0.31211272259074757,NA,7.5,3.75,TRUE
851981,5852642.333333333,711789906,7974365,326335404,-0.5415284745552432,0.36252389020640086,8,6.5,TRUE
851989,1625527.3333333333,40904452,2611593,25459309,-0.37759075711367557,0.6066127873990431,10,5,TRUE
852190,1785312.6666666667,192970733.66666666,565289,79823511,-0.5863439523534933,-0.6833669471155193,15,7.5,TRUE
852290,1740921,12469970.666666666,2595589,7589914,-0.3913446789182503,0.4909286521329802,25,25,TRUE
852321,312701.3333333333,8892399.333333334,152863,1742869,-0.8040046409671661,NA,25,25,TRUE
852341,2675091,1307104,906600,680661,-0.47926025779126985,-0.6610956412323917,15,7.5,TRUE
852349,130979769,8767572.333333334,86228804,5684907,-0.3515985059642318,-0.34166318464036993,17.5,11.875,TRUE
852351,238365687.66666666,418586524.3333333,197900467,204333333,-0.5118492327830336,-0.16976109717290222,15,7.5,TRUE
852352,9449285.666666666,131955992,5270350,67130561,-0.4912655349519861,-0.44224884441882145,25,25,TRUE
852359,1296244.3333333333,8235598.666666667,1712505,5467080,-0.3361648349709125,0.3211282440836129,25,25,TRUE
852380,9694477,10045627,5748034,7813766,-0.2221723940178149,-0.40708157851114607,15,7.5,TRUE
852411,1145270,148054265.66666666,1091615,74679361,-0.4955946681864938,-0.04684921459568486,NA,NA,FALSE
852419,482461.3333333334,1135799.3333333333,1039038,2853577,1.5123953820481202,NA,NA,NA,FALSE
852491,6664100.333333333,324522044,6052654,274577645,-0.1539014064634697,-0.09175227003635045,NA,NA,FALSE
852492,2798589.3333333335,34702390,5051916,47704833,0.37468436612002803,0.8051651736922696,NA,NA,FALSE
852499,667455.6666666666,7707906.666666666,3465400,17518265,1.272765584430187,NA,NA,NA,FALSE
852550,12787190.333333334,716061828.6666666,6280813,146691911,-0.7951407195197855,-0.5088199333650856,16.666666269302368,16.666666269302368,TRUE
852560,22265089.333333332,64842489,26943362,30044957,-0.5366470741121613,0.21011695020072388,25,25,TRUE
852581,5161196.666666667,6577632.666666667,3732657,3060783,-0.5346679945337983,-0.2767845829035773,NA,NA,FALSE
852583,5031172.666666667,16546546,94612,2677443,-0.8381871962885789,-0.9811948413882039,NA,NA,FALSE
852589,66521969.333333336,1803509404,162795709,739441083,-0.5899987649856469,1.4472472873472957,NA,NA,FALSE
852610,8591052.333333334,6079333.333333333,5531506,8668496,0.42589582191029723,-0.3561317303891022,25,25,TRUE
852691,54396220.333333336,148107168.66666666,44713014,106437985,-0.2813448129607302,-0.17801248458065358,25,25,TRUE
852692,26061878.666666668,687901380,18880030,382078233,-0.4445741146790547,-0.27556910837177306,12.5,12.5,TRUE
852713,394332.6666666667,136168532.33333334,141532,74479037,-0.4530378221476364,NA,0,0,FALSE
852719,227114.33333333334,139254709.33333334,128488,89820267,-0.3549929662701916,NA,0,0,FALSE
852721,993078,36577977.666666664,655221,13270219,-0.6372074169618982,NA,25,25,TRUE
852729,2106999,7926832.666666667,3121047,2959735,-0.6266182062293228,0.4812759759259497,25,25,TRUE
852791,221400.33333333334,77941823.66666667,383598,37383549,-0.520365995542034,NA,7.5,3.75,TRUE
852792,93605.33333333333,43223568,23400,21138523,-0.5109491423752893,NA,0,0,FALSE
852799,96913,55815964,138065,7089114,-0.8729912825656831,NA,16.66666603088379,16.66666603088379,TRUE
852852,25506070.333333332,5720907222,21611245,2869892613,-0.4983500865101077,-0.15270189733003556,0,0,FALSE
852859,12697631.666666666,453892186.6666667,16977190,201869623,-0.5552476360465514,0.3370359485673116,14.090909600257874,9.318182110786438,TRUE
852862,3074089.3333333335,225793085,2474044,130978797,-0.4199167038264259,-0.19519450096223623,15,7.5,TRUE
852869,1295550.6666666667,116794277.33333333,381149,24801769,-0.7876456829368854,-0.7058015484792567,16.4102566242218,12.371794939041138,TRUE
852871,374079.3333333333,45406309.666666664,470891,33974419,-0.2517687684947222,NA,15,7.5,TRUE
852872,1178512,1231976510.3333333,1002980,170638958,-0.8614917114338239,-0.1489437528001412,17.644737005233765,12.769737005233765,TRUE
852910,24202534.666666668,130929917.33333333,34060901,75043605,-0.42684142380578194,0.4073278468189089,24.999999284744263,24.999999284744263,TRUE
852990,69865008,353330693,85031042,244647730,-0.3075955900610084,0.21707625081786291,24.677419632673264,24.435484156012535,TRUE
853080,291801,12095635.666666666,318304,5572368,-0.5393075524458449,NA,25,25,TRUE
853090,1929684,22598221,1595298,18748697,-0.17034632947434225,-0.17328536693054405,25,25,TRUE
853110,19105857,96078605,19916226,34803690,-0.6377581668676393,0.04241468990372952,25,25,TRUE
853120,26734131.333333332,177211156,53200613,79541714,-0.5511472539573073,0.9899884659303313,25,25,TRUE
853180,13412610,347704011,14282295,200668717,-0.42287488596155426,0.06484084753079378,7.5,3.75,TRUE
853190,21448127.333333332,115090420,19748135,81265597,-0.2938978153003525,-0.07926064158950188,25,25,TRUE
853210,880444.3333333334,14946715.666666666,956211,11228778,-0.24874612922210088,NA,25,25,TRUE
853221,16457616.333333332,22899174,5608474,10055991,-0.5608579156610627,-0.6592171134381976,25,25,TRUE
853222,12499911,42500599,5575913,29601811,-0.3034966166006272,-0.5539237839373417,25,25,TRUE
853223,3798103,5410635.333333333,6068229,4403038,-0.18622532683469206,0.59769995705751,25,25,TRUE
853224,28274865.333333332,907206048.3333334,15264246,802847549,-0.11503285226664305,-0.46014787974940663,25,25,TRUE
853225,7289550.666666667,47284026,2936829,43645513,-0.07695015225649356,-0.5971179659358977,25,25,TRUE
853229,5360097.666666667,20385002.666666668,2525680,30027489,0.4730186446872837,-0.5287996307032465,25,25,TRUE
853230,3339419,2838142,2955996,3770855,0.32863507181811197,-0.11481727809538127,25,25,TRUE
853290,1198926.3333333333,4568015.333333333,2222745,3653734,-0.20014848169657334,0.8539462669238228,25,25,TRUE
853310,2461150.3333333335,2923175.6666666665,3657335,2483043,-0.15056661550845327,0.4860266560988892,25,25,TRUE
853321,29738864.666666668,29793969.333333332,25607249,19387484,-0.3492816018203594,-0.1389298385455065,25,25,TRUE
853329,2674370.3333333335,12719781.333333334,3387249,9535798,-0.2503174582875429,0.26655944308884666,25,25,TRUE
853339,128592.66666666667,4933537.666666667,153712,4740706,-0.03908588110505969,NA,25,25,TRUE
853340,19207871.333333332,82787163,19540074,66321248,-0.1988945435900491,0.01729513181870203,25,25,TRUE
853390,2704683.3333333335,4191590.6666666665,1965576,4054800,-0.03263454796635673,-0.27326945236965516,25,25,TRUE
853400,78601825,853677236.3333334,37165526,847220716,-0.007563186715701894,-0.5271671363864643,25,25,TRUE
853510,30503706.333333332,13296003.333333334,10309379,12007189,-0.09693246165953132,-0.6620286437542087,25,25,TRUE
853521,460101.6666666667,2478648.6666666665,639210,5856366,1.3627253344766088,NA,25,25,TRUE
853529,47020.333333333336,1143227.3333333333,432404,956936,-0.16295213375467457,NA,25,25,TRUE
853530,6523811.333333333,2433283,6096270,2659201,0.09284493418973461,-0.06553551466898129,25,25,TRUE
853540,4664202,20648172.666666668,2908169,13597969,-0.34144443580947714,-0.376491627077901,25,25,TRUE
853590,21041380,66008363.666666664,19846027,66645137,0.00964685833675495,-0.05680962940643627,25,25,TRUE
853610,12780195,24846609,3958840,34496700,0.3883866406075775,-0.6902363383344308,25,25,TRUE
853620,18601214.333333332,48801122.333333336,15174647,63177940,0.2946001439980543,-0.18421202357702698,25,25,TRUE
853630,11576900.666666666,308932430.6666667,12576172,230657603,-0.25337199949436195,0.08631596332259572,25,25,TRUE
853641,16956078.666666668,153610789.33333334,12051223,105530088,-0.3130034129894279,-0.28926827735878247,25,25,TRUE
853649,21082248.333333332,91747031,12918618,85511266,-0.06796694053238628,-0.38722769053174194,25,25,TRUE
853650,86617244.66666667,500668365,77685789,364019015,-0.2729338611198253,-0.10311405888097716,24.999999046325684,24.999999046325684,TRUE
853661,952489,19563744.333333332,390990,14445154,-0.261636537777286,NA,25,25,TRUE
853669,165008501.33333334,692386531.6666666,142995325,593334930,-0.14305824440032971,-0.13340631637435801,25,25,TRUE
853670,71989741,49372759.666666664,175628256,42525424,-0.13868650877316765,1.439628946574485,25,25,TRUE
853690,200088729.66666666,641313806.6666666,180683451,589972377,-0.08005664174536035,-0.09698336682428065,21.66666603088379,19.16666603088379,TRUE
853710,445170407.6666667,1416959252,437297987,1182712253,-0.16531667983350026,-0.017684061049631522,25,25,TRUE
853720,30426829.666666668,42893886.333333336,15879937,26927772,-0.3722235427505641,-0.4780942617430544,25,25,TRUE
853810,4746048.666666667,30865419.333333332,6018324,34197831,0.1079658640201206,0.26807043557496874,25,25,TRUE
853890,231078753.33333334,536981176.6666666,219345461,483028018,-0.10047495333371487,-0.05077616251636928,25,25,TRUE
853910,437281,15170018.666666666,294554,11008594,-0.27431902083354937,NA,25,25,TRUE
853921,5329145.333333333,23932329.333333332,4478196,11156210,-0.5338435367232954,-0.15967838745374802,25,25,TRUE
853922,143985,95092098,140476,59665110,-0.3725544892279062,NA,0,0,FALSE
853929,1332651.3333333333,27680577.666666668,1727683,20650388,-0.25397554022626195,0.296425371577562,11.25,5.625,TRUE
853931,359612.3333333333,58880343,395901,36555627,-0.37915397333877626,NA,25,25,TRUE
853932,173917.66666666666,20020831.666666668,106035,12217078,-0.389781693218039,NA,25,25,TRUE
853939,3990395,6020520,2843779,5395450,-0.10382325779168577,-0.28734398474336503,25,25,TRUE
853941,16013079,3651324.6666666665,19332516,1313209,-0.6403472383629905,0.20729536149793554,25,25,TRUE
853949,17025436.666666668,23295989.333333332,28632568,18648852,-0.19948229142962057,0.6817523427201376,25,25,TRUE
853951,1542638.3333333333,63814584.666666664,1836179,48628784,-0.2379675546897184,0.190284825888116,NA,NA,FALSE
853952,2687761,1813496803.6666667,1535017,1069948344,-0.4100081445764357,-0.4288863481537235,NA,NA,FALSE
853990,1226483.3333333333,8489981.333333334,810981,5253857,-0.38116978192021156,-0.33877536044789297,25,25,TRUE
854020,16088700,9378087.666666666,39061211,5440121,-0.4199114794654475,1.4278662042302983,25,25,TRUE
854071,5545351.666666667,4554006,8700991,9684363,1.1265591217929884,0.5690602730034253,25,25,TRUE
854081,8040847,1366121.3333333333,168907,1074950,-0.21313724208001042,-0.9789938796248704,25,25,TRUE
854089,4384961.666666667,4836588.666666667,10741991,3914824,-0.19058157106048443,1.449734300223833,25,25,TRUE
854110,79908402,203609445.33333334,36550216,106066225,-0.47907021294441066,-0.5425985868169407,25,25,TRUE
854121,19785476.666666668,45233495.333333336,10838187,24799085,-0.45175395318775796,-0.4522150169745721,25,25,TRUE
854129,277646315.6666667,204324128.33333334,256201970,85793606,-0.5801102557009971,-0.07723619748087017,25,25,TRUE
854130,2092367,24499660.666666668,2016697,13156876,-0.462977215112993,-0.03616478371146171,25,25,TRUE
854141,93269456,177129546.66666666,90521799,138335688,-0.2190140459156221,-0.02945934411797148,NA,NA,FALSE
854143,8630296,17697537.333333332,888090,11256459,-0.36395336887927077,-0.8970962293761419,NA,NA,FALSE
854149,74684546.33333333,41959442.666666664,73616280,29119961,-0.3059974311066476,-0.014303713228241676,NA,NA,FALSE
854151,4409161.333333333,1096197,5925681,1699173,0.5500617133599162,0.34394742038622017,NA,NA,FALSE
854159,153499514.33333334,14686923.666666666,43444871,4422027,-0.6989140067476349,-0.7169706289385589,NA,NA,FALSE
854160,108909587.33333333,55175379.666666664,116262201,56752700,0.028587394284596994,0.06751117001447217,25,25,TRUE
854190,95990393.33333333,27712852.333333332,145689610,19564146,-0.2940406940187812,0.5177519847645866,25,25,TRUE
854231,4958536471.666667,1115566110,7311254703,868731685,-0.22126382541326933,0.47447835561498564,25,25,TRUE
854232,74318751,116127494.33333333,40470534,97432060,-0.16099059435201277,-0.45544652654348294,25,25,TRUE
854233,384743398.6666667,65535887.666666664,293579543,33475154,-0.4892088107471172,-0.23694716006199515,25,25,TRUE
854239,2266615185.3333335,653339906.3333334,2242913843,268194254,-0.5895027207121686,-0.010456712055358404,25,25,TRUE
854290,71963309.66666667,26841558,74074427,26235135,-0.022592690036845105,0.029336023358458675,25,25,TRUE
854310,10929875,5165846,6671361,5013762,-0.029440289160768632,-0.38962147325564106,25,25,TRUE
854320,16608924,7786530.666666667,9489117,8411341,0.08024245457711757,-0.42867358535688405,25,25,TRUE
854330,6678204.333333333,71325179.66666667,8309362,51255971,-0.2813762090815437,0.2442509371156808,25,25,TRUE
854340,321338,464141944.3333333,1356077,117096071,-0.7477149556733339,NA,NA,NA,FALSE
854370,230570197,1386393238,236604009,872449147,-0.37070585524595584,0.02616908897380176,20.714285612106323,20.178571343421936,TRUE
854390,63654859.666666664,468587293.6666667,55159408,241216282,-0.4852265836905276,-0.13346116402037048,25.00000047683716,25.00000047683716,TRUE
854411,34714734,55385034.666666664,39278296,86361500,0.5592930566851562,0.13145893613933496,25,25,TRUE
854419,3438874.6666666665,7133988.666666667,1963840,3867954,-0.4578132681829324,-0.4289294637470552,25,25,TRUE
854420,31546184.666666668,155095247,32673681,131172450,-0.15424584223396606,0.03574113146318778,25,25,TRUE
854430,73458849.66666667,340159724.3333333,119037600,244515067,-0.28117572567059135,0.6204664317526816,25,25,TRUE
854442,131116386,2485598779.3333335,139149928,2813403480,0.13188158257568325,0.06127031292641028,25,25,TRUE
854449,81312857.66666667,166077076.33333334,68004228,143355604,-0.13681281507948195,-0.16367189702302642,25,25,TRUE
854460,26528007.333333332,356823812,26054163,226385144,-0.3655548301804477,-0.017862040196963108,24.999999046325684,24.999999046325684,TRUE
854470,35438053.333333336,179075512.33333334,76612958,231797632,0.29441278139988825,1.1618839296665655,25,25,TRUE
854511,924518,34483056.333333336,80415,13439174,-0.6102673188220584,NA,25,25,TRUE
854519,3384680.6666666665,9924767,2674708,15152581,0.5267442550540481,-0.2097606056780147,25,25,TRUE
854520,2394383,3320392.3333333335,2518036,2250394,-0.3222505734011152,0.05164294935271425,25,25,TRUE
854590,2788155,22143833.333333332,738758,10009377,-0.5479835469619081,-0.7350369688916147,25,25,TRUE
854610,625442.6666666666,21972905.333333332,462695,25942500,0.18065861598396432,NA,25,25,TRUE
854620,2177110,51648332,2986203,48442408,-0.06207216914575286,0.3716362517282085,25,25,TRUE
854690,3737006,70443773.66666667,3097964,82884267,0.17660174470778037,-0.1710037393571217,25,25,TRUE
854710,7502637,26588812,2403153,29734396,0.11830479676940812,-0.6796922202153722,25,25,TRUE
854720,16701682,39079983,5427501,42822167,0.09575705291376406,-0.6750326703621827,25,25,TRUE
854790,31473107,56896454.666666664,5562147,33199180,-0.41649826523461647,-0.8232730248081322,25,25,TRUE
854800,6548432.333333333,37390083,5830499,34073154,-0.088711463946202,-0.10963438221371757,NA,NA,FALSE
860719,6145058.333333333,66582495,4002221,56681805,-0.14869809249413077,-0.3487090304268877,24.999999046325684,24.999999046325684,TRUE
860721,10203730.666666666,13631495.666666666,9287100,9745646,-0.28506407232838005,-0.08983289510581614,25,25,TRUE
860729,1710488,3325525.6666666665,1384973,2963816,-0.10876766650525521,-0.1903053397626876,25,25,TRUE
860730,1641348.3333333333,33865082.666666664,1081526,17967199,-0.4694476556620049,-0.34107466523965557,25,25,TRUE
860791,842094,19829884,143736,25513405,0.2866139307723636,NA,25,25,TRUE
860799,7332395,56675701.666666664,7612396,44838324,-0.20886159886095804,0.038186840725301895,25,25,TRUE
860800,1241725.3333333333,9972784.666666666,219477,8640020,-0.13364017285175508,-0.8232483512188418,25,25,TRUE
860900,12435683,932415975.3333334,12527559,219926700,-0.7641324196302219,0.007388094405429923,0,0,FALSE
870110,42012.5,1647494,0,1184785,-0.28085625805010517,NA,25,25,TRUE
870124,0,6778775,0,14691373,1.1672607513894473,NA,NA,NA,FALSE
870193,236027.5,9155076.333333334,0,4401282,-0.5192522880475529,NA,25,25,TRUE
870194,134618.5,12770103.333333332,0,894866,-0.9299249209938526,NA,25,25,TRUE
870195,13314887,3119713.3333333335,22386551,426956,-0.863142553696173,0.6813173855700014,25,25,TRUE
870240,0,15968359,0,739666,-0.9536792728670491,NA,25,25,TRUE
870310,2195425,910043337,2685104,196180977,-0.7844267750514831,0.22304519626040517,15,7.5,TRUE
870321,3412038.6666666665,138093056,2950381,108967101,-0.21091542068559913,-0.13530258938058143,25,25,TRUE
870323,4145457958.6666665,1420509182.3333333,2083996718,947062219,-0.3332938422514437,-0.49728190738417455,25,25,TRUE
870340,213740,176044285,0,414559361,1.354858386910998,NA,25,25,TRUE
870360,419123565.6666667,13479882.666666666,37762563,594287,-0.9559130435556709,-0.9099011220236828,25,25,TRUE
870380,402400278,307103018,30765841,125201302,-0.5923149736027667,-0.9235441855236491,25,25,TRUE
870390,13081151.333333334,4073569.6666666665,21285567,3747214,-0.08011540083312675,0.6271936970685608,25,25,TRUE
870410,1051463,2138434,0,4570632,1.1373734237297013,-1,25,25,TRUE
870431,174978693,2776472.3333333335,315306,641979,-0.7687788953296492,-0.9981980320312485,25,25,TRUE
870460,641450,1882326.3333333333,1354176,264303,-0.8595870464543962,NA,NA,NA,FALSE
870490,153610,5691279.666666667,0,3906368,-0.3136222029503734,NA,25,25,TRUE
870510,0,1422068.3333333333,0,1992342,0.4010170631744139,NA,25,25,TRUE
