hs6,china_t1_base,china_t1_conf,china_decline_t1,china_t2_base,china_t2_conf,china_decline_t2,t1_mexico,t1_vietnam,t1_taiwan,t2_mexico,t2_vietnam,t2_taiwan,any_third_rose_t2,third_mean_t2
870880,625382650.3333334,799174891,0.2778974449867359,1065396840.6666666,961192082,-0.09780839841937304,0.3099413820790573,0.4586346918636814,-1,-0.029617730990218742,-0.18520014679360336,0.010614125179589436,TRUE,-0.06806791753474423
870891,333967465.6666667,286116654,-0.14327985982450947,326044790.3333333,228900152,-0.2979487518693891,0.16794661649432474,NA,-1,0.41874444503948843,-0.4185728628383984,0.0016531038593868542,TRUE,6.082286868256304e-4
870892,232694878,241014708,0.03575424638268144,230444222.33333337,178853213,-0.2238763411421437,0.8331676658700782,0.2160083179795334,-1,0.05436019162280637,-0.09828971836556742,-0.19917508581303642,TRUE,-0.08103487085193249
870893,106617107.33333331,94890474,-0.10998829012187102,111039276,77280390,-0.30402653201737373,-0.03961075752843149,0.09605272034237547,-1,0.2998637190488686,0.03387819174347808,-0.15788936293982814,TRUE,0.058617515950839506
870894,312876654.6666667,373280924,0.19306096646196555,441326866.6666667,391952201,-0.11187776996128194,0.20520121498606805,1.7157868604533222,-1,0.05456313979206936,1.1462985341730332,-0.3437981825340389,TRUE,0.28568783047702123
870895,55332258.333333336,39313539,-0.2895005520438575,32618667,46531251,0.4265221506445987,-0.14885451771977382,-0.578723712239204,-1,0.0335673515134,0.10652139912436903,0.26014250070611566,TRUE,0.13341041711462823
870899,2007214488.6666667,1878032822,-0.06435867586452024,1702275320,1351556915,-0.20602918980227009,0.2232227091617423,5.92993840810852,-1,0.04571820093304873,0.40229873127813287,-0.23771840638707395,TRUE,0.07009950860803589
870911,2881412.3333333335,10067205,2.4938439332470868,9446592.666666666,5802557,-0.3857513280449832,NA,NA,NA,-0.37496001697333553,-0.9490344159015796,NA,FALSE,-0.6619972164374576
870919,5366745,2461750,-0.541295515251796,12378346.333333334,7290119,-0.4110587308121583,2.3597362917100546,NA,-1,1.50917206667507,NA,-0.4312813814622676,TRUE,0.5389453426064013
870990,30072158.666666668,20036847,-0.3337077254048363,29931061.666666668,22587393,-0.24535276257323985,0.11096918004703664,0.20277577830241175,-1,0.04054472007095566,0.8541919904943815,-0.18445596014075066,TRUE,0.23676025014152882
871110,35195627,25300308,-0.2811519453823056,29008351.333333332,19862334,-0.315289112029738,NA,1,-1,NA,NA,-0.7372340428427223,FALSE,-0.7372340428427223
871120,54995030.333333336,81487253,0.4817203028363332,117229387.66666669,89812577,-0.2338731883904777,NA,-0.465926191404367,-1,1,-0.6258881180650567,-0.5304631681915669,TRUE,-0.05211709541887455
871160,118106909,434042799,2.674999224643158,939037368.6666666,255137135,-0.7282992737953894,NA,5.621802043930669,-1,3.263517937448704,1.028574681687584,-0.313985785947777,TRUE,1.326035611062837
871190,238282130,26119964,-0.8903821952573615,4651601.333333333,3477484,-0.2524114276345264,NA,9.64691270562193,-1,NA,NA,-0.9719385514259111,FALSE,-0.9719385514259111
871200,1008657704.3333334,680174218,-0.32566398384915196,587591312.6666666,243840894,-0.5850161689876311,NA,9.622162165966401,-1,NA,-0.33467975603195366,-0.47626365251528013,FALSE,-0.4054717042736169
871310,90639395.66666669,101894446,0.12417393397816374,144032652,136909840,-0.04945275880916224,0.058768294780080964,NA,-1,0.2645116202315422,NA,-0.34528088172946664,TRUE,-0.04038463074896223
871390,86922058.66666667,105747016,0.21657284263738247,148219679.66666666,122815551,-0.17139511246953415,NA,0.23325514660580968,-1,NA,-0.6242431656481275,-0.5964524284244944,FALSE,-0.6103477970363109
871410,149979189.66666666,168113059,0.12090923663233828,209866693.33333337,140609675,-0.33000481035517026,0.09338274849692743,0.5336551020796868,-1,-0.4122956093504029,-0.00996273433660714,-0.20679554991673738,FALSE,-0.20968463120124914
871420,122991528.33333331,153808477,0.25056155561500265,225864681,226297557,0.00191652806487261,-0.10095584538169518,1,-1,0.29318075656281806,2.435337395853522,0.03283768577364869,TRUE,0.9204519460633297
871491,39637818,47450660,0.19710575390401155,52205912.666666664,17745925,-0.6600782537160638,NA,0.9086042603584339,-1,NA,-0.41798214570355513,-0.3831747854946279,FALSE,-0.4005784655990915
871492,8156149.333333333,9725422,0.1924036211859453,14579654,7180588,-0.5074925646383652,NA,NA,-1,NA,NA,-0.13784172356802116,FALSE,-0.13784172356802116
871493,3243933.6666666665,3402055,0.04874370119158833,3123468.6666666665,2408519,-0.2288960585058961,NA,NA,-1,5.884862691613747,NA,-0.38429239085231065,TRUE,2.750285150380718
